"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1966-10",8.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1966-11",8.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1966-12",8.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1967-01",8.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1967-02",8.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1967-03",8.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1967-04",8.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1967-05",8.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1967-06",8.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1967-07",8.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1967-08",8.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1967-09",8.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1967-10",9.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1967-11",9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1967-12",8.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1968-01",8.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1968-02",9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1968-03",8.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1968-04",8.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1968-05",8.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1968-06",9.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1968-07",9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1968-08",8.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1968-09",8.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1968-10",8.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1968-11",8.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1968-12",8.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1969-01",8.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1969-02",8.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1969-03",8.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1969-04",8.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1969-05",8.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1969-06",8.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1969-07",8.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1969-08",8.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1969-09",8.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1969-10",8.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1969-11",8.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1969-12",8.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1970-01",9.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1970-02",9.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1970-03",9.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1970-04",10.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1970-05",10.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1970-06",11.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1970-07",11,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1970-08",11.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1970-09",12.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1970-10",12.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1970-11",12.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1970-12",12.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1971-01",12.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1971-02",12.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1971-03",12.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1971-04",12.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1971-05",13,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1971-06",13.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1971-07",12.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1971-08",12.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1971-09",12.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1971-10",12.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1971-11",13,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1971-12",12.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1972-01",12.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1972-02",12.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1972-03",12.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1972-04",12.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1972-05",11.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1972-06",11.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1972-07",12,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1972-08",12.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1972-09",12,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1972-10",12,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1972-11",11.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1972-12",11.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1973-01",10.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1973-02",10.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1973-03",10.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1973-04",11,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1973-05",10.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1973-06",10.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1973-07",10.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1973-08",10.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1973-09",10.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1973-10",10,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1973-11",10.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1973-12",10.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1974-01",10.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1974-02",11,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1974-03",10.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1974-04",10.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1974-05",11.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1974-06",11.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1974-07",12.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1974-08",11.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1974-09",12.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1974-10",12.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1974-11",13.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1974-12",14.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1975-01",15.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1975-02",15.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1975-03",16.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1975-04",16.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1975-05",16.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1975-06",16.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1975-07",16.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1975-08",16.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1975-09",16.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1975-10",16.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1975-11",15.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1975-12",15.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1976-01",15.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1976-02",14.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1976-03",14.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1976-04",14.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1976-05",14.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1976-06",14.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1976-07",14.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1976-08",15,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1976-09",14.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1976-10",14.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1976-11",14.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1976-12",14.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1977-01",14.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1977-02",14.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1977-03",14.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1977-04",13.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1977-05",13.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1977-06",14,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1977-07",13.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1977-08",13.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1977-09",13.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1977-10",13,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1977-11",13.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1977-12",12.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1978-01",12.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1978-02",13,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1978-03",13,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1978-04",12.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1978-05",11.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1978-06",11.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1978-07",12.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1978-08",11.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1978-09",12.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1978-10",11.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1978-11",11.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1978-12",12.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1979-01",11.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1979-02",11.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1979-03",11.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1979-04",11.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1979-05",11.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1979-06",11.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1979-07",11.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1979-08",12.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1979-09",12.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1979-10",12.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1979-11",11.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1979-12",12.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1980-01",12.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1980-02",12.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1980-03",12.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1980-04",13.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1980-05",14.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1980-06",14.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1980-07",14.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1980-08",14.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1980-09",14.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1980-10",14.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1980-11",14.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1980-12",13.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1981-01",14.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1981-02",14.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1981-03",14.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1981-04",14.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1981-05",15.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1981-06",14.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1981-07",14.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1981-08",14.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1981-09",14.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1981-10",15.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1981-11",15.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1981-12",16.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1982-01",16.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1982-02",17,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1982-03",16.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1982-04",17.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1982-05",17.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1982-06",17.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1982-07",18,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1982-08",18.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1982-09",18.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1982-10",18.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1982-11",19,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1982-12",18.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1983-01",18.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1983-02",18.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1983-03",18.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1983-04",18,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1983-05",17.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1983-06",17.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1983-07",16.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1983-08",17.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1983-09",16.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1983-10",16.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1983-11",15.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1983-12",14.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1984-01",14.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1984-02",14.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1984-03",14.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1984-04",14.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1984-05",13.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1984-06",13.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1984-07",13.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1984-08",14.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1984-09",14,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1984-10",13.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1984-11",13.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1984-12",13.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1985-01",13.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1985-02",13.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1985-03",13.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1985-04",13.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1985-05",13.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1985-06",13.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1985-07",14.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1985-08",13.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1985-09",13.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1985-10",14.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1985-11",13.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1985-12",13.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1986-01",13,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1986-02",13.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1986-03",13.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1986-04",13.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1986-05",13.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1986-06",13.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1986-07",13.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1986-08",13.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1986-09",13.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1986-10",13,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1986-11",12.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1986-12",13,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1987-01",13,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1987-02",13.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1987-03",12.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1987-04",12.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1987-05",12.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1987-06",12.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1987-07",11.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1987-08",11.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1987-09",11.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1987-10",11.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1987-11",11.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1987-12",11.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1988-01",11.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1988-02",11.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1988-03",11.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1988-04",11.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1988-05",11.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1988-06",10.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1988-07",10.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1988-08",11,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1988-09",10.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1988-10",10.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1988-11",10.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1988-12",10.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1989-01",11.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1989-02",10.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1989-03",10.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1989-04",10.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1989-05",10.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1989-06",11.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1989-07",10.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1989-08",10.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1989-09",11.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1989-10",11,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1989-11",11.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1989-12",11.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1990-01",10.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1990-02",10.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1990-03",10.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1990-04",11.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1990-05",10.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1990-06",10.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1990-07",10.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1990-08",11.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1990-09",11.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1990-10",11.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1990-11",12,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1990-12",12,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1991-01",12.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1991-02",12.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1991-03",13.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1991-04",12.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1991-05",13.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1991-06",13.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1991-07",13.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1991-08",13.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1991-09",13.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1991-10",13.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1991-11",13.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1991-12",14.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1992-01",13.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1992-02",14.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1992-03",14.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1992-04",13.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1992-05",14.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1992-06",15.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1992-07",14.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1992-08",14.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1992-09",14.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1992-10",13.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1992-11",14.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1992-12",14.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1993-01",14,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1993-02",14.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1993-03",13.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1993-04",13.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1993-05",14.2,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1993-06",13.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1993-07",13.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1993-08",13,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1993-09",12.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1993-10",13,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1993-11",12.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1993-12",12.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1994-01",13.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1994-02",12.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1994-03",13.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1994-04",13.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1994-05",12.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","M","1994-06",12.4,
